primary_material,recycled_percentage,dye_type,chemical_finish,manufacturing_country,shipping_distance_km,has_oeko_tex,is_fair_trade,is_b_corp,est_carbon_emission_kg,eco_score
Recycled Polyester,89,Unknown,True,India,640,True,False,False,5.51,74.52
Recycled Polyester,76,Unknown,True,USA,14275,False,False,False,20.93,41.67
Organic Cotton,15,Azo-free,False,Australia,9039,True,False,False,9.12,100.0
Recycled Polyester,74,Unknown,False,USA,14637,True,True,False,19.81,76.71
Nylon,4,Natural,True,Australia,9240,False,True,False,26.24,24.88
Organic Cotton,6,Synthetic,True,Vietnam,4804,False,False,True,11.18,64.59
Hemp,1,Synthetic,False,USA,13233,True,True,True,17.4,95.29
Polyester,1,Azo-free,True,UK,8237,True,True,False,21.25,50.47
Cotton,3,Synthetic,True,UK,7215,True,True,True,18.31,46.35
Polyester,14,Unknown,True,Australia,9325,False,False,True,22.66,12.83
Nylon,0,Natural,False,Vietnam,3587,True,True,False,13.49,65.17
Polyester,7,Natural,False,Australia,8282,False,False,False,20.32,48.5
Hemp,11,Synthetic,False,Australia,9577,True,True,True,12.12,96.85
Organic Cotton,13,Synthetic,False,India,776,True,True,False,3.42,98.29
Recycled Polyester,85,Azo-free,False,Vietnam,3016,False,True,False,2.85,100.0
Hemp,14,Azo-free,False,Australia,9804,False,True,True,10.39,100.0
Recycled Polyester,97,Natural,False,Australia,8190,False,False,True,7.41,100.0
Hemp,8,Natural,False,USA,14034,True,True,False,14.84,100.0
Cotton,1,Synthetic,False,Vietnam,4172,True,False,False,13.11,57.0
Hemp,7,Azo-free,False,Vietnam,4365,True,False,True,2.05,100.0
Organic Cotton,11,Unknown,True,Australia,9457,False,False,True,15.29,59.26
Organic Cotton,15,Natural,False,India,478,False,False,False,1.96,100.0
Nylon,15,Unknown,True,Australia,9035,True,False,False,24.11,11.49
Hemp,3,Natural,False,USA,13066,True,False,True,15.1,100.0
Cotton,11,Azo-free,True,UK,7313,True,False,False,16.11,59.26
Nylon,0,Natural,True,UK,7863,True,False,False,21.5,31.4
Nylon,0,Synthetic,False,India,991,True,False,False,14.68,34.17
Polyester,12,Unknown,True,Australia,9033,False,False,False,23.08,6.13
Cotton,13,Unknown,True,USA,13694,True,False,False,24.83,30.72
Recycled Polyester,51,Azo-free,True,UK,7174,True,True,True,11.68,100.0
Cotton,3,Natural,True,Vietnam,4611,True,True,False,9.48,67.02
Polyester,12,Synthetic,False,India,448,False,True,False,9.77,40.01
Nylon,8,Synthetic,True,India,654,True,False,True,14.88,30.3
Organic Cotton,9,Unknown,True,India,729,False,True,True,6.86,78.69
Cotton,10,Natural,False,Vietnam,3528,False,True,True,5.64,94.23
Hemp,7,Unknown,False,India,375,True,False,False,2.15,91.49
Cotton,13,Natural,True,Vietnam,4134,True,True,True,8.89,80.47
Cotton,6,Natural,False,UK,7344,True,False,False,10.0,78.31
Hemp,9,Natural,True,India,593,False,False,False,5.94,89.33
Organic Cotton,9,Synthetic,True,UK,8153,True,False,True,15.19,62.8
Organic Cotton,8,Unknown,True,UK,8033,False,False,False,17.82,51.63
Polyester,7,Azo-free,False,Australia,8941,False,True,True,18.5,63.01
Nylon,0,Synthetic,True,USA,14138,False,False,True,34.51,0.0
Cotton,0,Unknown,True,Vietnam,4990,False,False,False,13.7,30.19
Recycled Polyester,50,Synthetic,False,Vietnam,4917,True,False,True,7.89,84.82
Polyester,11,Natural,True,UK,8280,False,True,True,22.43,49.45
Cotton,8,Unknown,True,India,300,False,True,False,8.9,44.09
Hemp,6,Natural,True,UK,7262,True,True,False,12.47,96.86
Hemp,8,Natural,True,UK,8258,False,False,True,14.32,87.62
Recycled Polyester,53,Azo-free,False,USA,13561,True,False,False,15.83,97.85
Recycled Polyester,64,Synthetic,False,USA,14090,False,False,True,19.96,67.01
Hemp,0,Natural,False,India,355,True,True,False,0.5,100.0
Cotton,0,Unknown,False,India,706,False,False,True,4.68,63.32
Polyester,1,Azo-free,True,India,894,False,True,False,12.36,42.71
Cotton,1,Unknown,False,India,901,True,True,False,3.97,72.96
Nylon,2,Synthetic,True,UK,7106,False,False,False,23.85,0.0
Organic Cotton,0,Unknown,False,USA,14628,False,True,False,21.16,67.82
Cotton,14,Azo-free,True,India,205,True,True,True,6.04,88.75
Hemp,8,Azo-free,False,USA,14484,False,True,True,14.59,100.0
Organic Cotton,9,Unknown,False,Vietnam,4195,True,True,False,6.2,91.94
Polyester,0,Natural,True,Australia,9038,True,False,False,20.83,28.45
Organic Cotton,2,Azo-free,True,USA,14422,False,False,False,21.71,62.95
Organic Cotton,3,Unknown,True,USA,13449,True,True,True,20.51,67.56
Nylon,10,Unknown,True,USA,13377,True,False,True,28.65,9.23
Cotton,4,Azo-free,False,Australia,9292,False,True,True,12.23,84.7
Organic Cotton,8,Natural,False,UK,7503,True,True,True,7.07,100.0
Cotton,0,Natural,False,India,446,True,False,False,2.7,87.43
Recycled Polyester,60,Unknown,True,India,247,True,True,True,4.73,93.57
Polyester,13,Natural,True,UK,8202,True,False,True,19.36,42.83
Polyester,4,Unknown,True,India,903,False,True,True,13.9,36.96
Recycled Polyester,98,Azo-free,False,UK,7950,True,False,False,8.4,100.0
Nylon,15,Azo-free,False,UK,8330,True,True,True,19.73,75.03
Organic Cotton,12,Natural,False,USA,14820,False,True,False,17.44,84.02
Cotton,9,Unknown,False,Australia,9195,True,False,False,15.67,52.68
Nylon,11,Unknown,False,Vietnam,3783,True,True,False,14.84,45.98
Polyester,2,Azo-free,True,Vietnam,4897,True,True,True,13.7,58.44
Organic Cotton,10,Natural,False,Vietnam,3619,False,True,True,6.44,100.0
Recycled Polyester,84,Azo-free,True,Vietnam,3577,False,False,False,8.56,89.01
Cotton,15,Natural,False,Australia,8464,True,False,True,12.37,90.16
Nylon,14,Azo-free,True,Vietnam,4732,True,False,False,16.8,40.2
Hemp,0,Azo-free,True,UK,8789,True,False,True,12.15,100.0
Polyester,10,Natural,False,USA,14404,False,False,False,26.33,36.07
Cotton,4,Natural,False,UK,8289,False,False,True,15.02,71.0
Nylon,6,Unknown,True,Vietnam,4166,False,False,True,18.9,18.7
Organic Cotton,1,Unknown,True,Australia,8407,True,False,False,14.58,55.5
Hemp,2,Unknown,True,Vietnam,4061,True,True,False,10.45,76.42
Organic Cotton,3,Natural,False,USA,14521,True,False,True,15.95,97.88
Nylon,15,Natural,False,UK,7415,False,False,True,16.88,50.3
Cotton,12,Natural,False,UK,8800,False,False,False,14.5,66.57
Polyester,14,Azo-free,False,USA,14255,True,False,True,22.5,64.59
Nylon,14,Unknown,True,UK,7195,False,True,True,24.66,18.59
Recycled Polyester,84,Azo-free,True,Australia,9861,False,False,True,16.19,84.77
Cotton,10,Unknown,False,Australia,8517,True,True,False,12.73,63.61
Recycled Polyester,97,Unknown,False,Vietnam,4527,False,True,False,5.17,88.12
Recycled Polyester,58,Azo-free,False,USA,13944,True,True,True,16.45,100.0
Nylon,8,Natural,True,India,721,True,True,False,11.82,50.93
Organic Cotton,2,Synthetic,False,Australia,8902,False,True,True,14.88,85.97
Hemp,6,Unknown,True,UK,8312,True,False,False,14.27,64.71
Cotton,12,Natural,True,Vietnam,4861,True,True,True,8.64,75.39
Cotton,10,Natural,True,Australia,9963,True,True,True,14.93,72.18
Polyester,10,Natural,True,UK,7809,False,True,True,18.83,43.85
Organic Cotton,0,Unknown,False,India,498,True,False,True,0.96,100.0
Recycled Polyester,89,Azo-free,True,India,323,False,False,False,5.15,88.33
Hemp,5,Azo-free,True,UK,7664,False,True,False,10.25,90.12
Recycled Polyester,70,Unknown,True,Vietnam,3036,False,False,True,8.96,73.49
Cotton,7,Synthetic,True,Vietnam,3484,False,True,True,11.11,44.92
Polyester,6,Natural,False,Australia,9314,True,True,False,19.65,58.52
Polyester,10,Synthetic,False,Vietnam,4537,True,True,False,15.22,40.25
Cotton,7,Natural,False,UK,7658,True,False,True,9.84,86.83
Organic Cotton,1,Natural,True,Australia,8187,True,True,True,12.42,97.18
Nylon,9,Natural,True,Australia,8868,True,True,False,22.21,35.98
Recycled Polyester,62,Azo-free,False,India,468,False,False,True,0.5,100.0
Hemp,13,Natural,False,India,880,False,False,True,1.6,100.0
Hemp,4,Natural,False,USA,13949,False,False,False,16.62,85.94
Cotton,10,Natural,False,Australia,8316,True,True,True,13.23,96.83
Polyester,15,Unknown,False,USA,14987,False,False,False,27.77,20.39
Cotton,13,Synthetic,True,USA,14909,True,True,False,28.03,30.95
Recycled Polyester,72,Unknown,False,India,766,False,False,True,2.13,90.6
Polyester,0,Natural,False,UK,7932,True,False,True,17.53,69.62
Organic Cotton,0,Synthetic,True,USA,13814,True,True,False,21.44,51.55
Recycled Polyester,69,Unknown,False,USA,14541,True,True,False,20.34,77.68
Organic Cotton,12,Azo-free,True,Australia,9671,False,True,True,12.42,94.86
Hemp,13,Azo-free,False,Australia,8361,False,True,True,7.34,100.0
Cotton,14,Natural,True,Australia,8120,True,True,False,16.96,67.34
Nylon,3,Natural,True,Vietnam,3175,False,True,False,15.48,29.13
Organic Cotton,15,Unknown,True,India,162,False,True,True,3.53,82.98
Cotton,12,Azo-free,False,USA,14550,False,False,False,20.08,64.48
Polyester,7,Azo-free,False,USA,14250,True,False,False,25.82,45.06
Recycled Polyester,75,Natural,True,UK,7251,False,True,False,11.76,83.99
Nylon,13,Natural,True,Vietnam,3034,False,True,False,17.46,33.38
Nylon,12,Synthetic,False,USA,14923,False,True,False,30.22,9.97
Organic Cotton,1,Natural,False,India,408,False,True,False,3.28,100.0
Hemp,7,Natural,True,Australia,9542,True,True,False,15.41,85.38
Polyester,12,Azo-free,True,Vietnam,4363,False,True,True,16.97,57.19
Nylon,2,Azo-free,True,UK,8569,True,False,False,24.56,34.98
Recycled Polyester,74,Unknown,True,Australia,8530,True,False,True,13.06,72.41
Hemp,6,Synthetic,False,Australia,9747,False,False,True,13.66,79.48
Organic Cotton,12,Unknown,False,Vietnam,4633,True,True,True,6.38,100.0
Nylon,10,Natural,False,Australia,9023,False,True,False,19.61,48.12
Recycled Polyester,52,Azo-free,False,UK,8410,True,False,False,10.76,99.94
Polyester,12,Synthetic,False,Australia,9695,True,True,True,23.07,50.62
Nylon,12,Azo-free,True,India,661,False,False,False,14.64,41.31
Nylon,12,Synthetic,False,Vietnam,4426,True,False,True,16.07,45.28
Hemp,1,Azo-free,False,Australia,9182,True,False,False,9.35,100.0
Organic Cotton,6,Synthetic,False,UK,7208,True,False,False,12.89,72.07
Cotton,3,Azo-free,False,Australia,9935,True,True,False,14.41,88.39
Recycled Polyester,96,Unknown,True,India,221,True,False,False,3.8,79.83
Organic Cotton,12,Synthetic,False,USA,13563,False,False,True,18.3,64.88
Nylon,7,Synthetic,False,Vietnam,4420,True,True,False,17.73,39.22
Nylon,9,Natural,True,Vietnam,3130,True,False,True,15.66,52.28
Hemp,15,Synthetic,True,Australia,9977,True,True,True,14.14,77.51
Polyester,3,Synthetic,True,UK,7422,True,True,False,23.92,12.82
Cotton,9,Azo-free,True,USA,14935,True,True,False,21.04,61.86
Polyester,14,Natural,False,Vietnam,4070,False,True,True,13.01,67.14
Cotton,6,Natural,False,Australia,9960,True,True,False,13.58,81.55
Nylon,2,Azo-free,False,USA,14330,True,False,False,25.17,41.45
Nylon,4,Natural,True,Vietnam,4296,True,False,True,17.31,42.89
Nylon,12,Synthetic,True,India,376,True,True,False,14.06,26.24
Polyester,10,Azo-free,True,Australia,8560,True,True,False,22.09,44.38
Cotton,3,Natural,False,UK,8682,False,True,False,14.63,74.23
Hemp,8,Synthetic,True,Australia,8651,False,True,False,17.37,58.4
Hemp,12,Unknown,True,Vietnam,3019,True,True,True,6.38,95.23
Cotton,11,Natural,False,USA,13374,False,False,False,19.73,54.9
Nylon,7,Azo-free,True,Vietnam,3832,False,True,True,15.1,48.05
Cotton,5,Synthetic,True,Vietnam,4134,False,True,False,15.02,37.12
Organic Cotton,15,Unknown,True,USA,13028,True,True,False,21.19,63.95
Organic Cotton,1,Unknown,True,UK,8850,True,True,True,14.66,73.26
Polyester,1,Unknown,False,USA,13349,False,True,False,28.14,20.67
Hemp,3,Azo-free,False,USA,13601,False,True,True,16.08,100.0
Organic Cotton,9,Synthetic,False,UK,8737,False,True,False,12.24,71.3
Polyester,11,Synthetic,True,Vietnam,4823,True,False,False,17.69,14.27
Organic Cotton,2,Natural,False,India,599,True,True,False,0.5,100.0
Polyester,11,Unknown,True,UK,8662,False,True,False,24.19,11.6
Organic Cotton,11,Unknown,True,Vietnam,4809,True,True,True,9.18,81.32
Nylon,10,Synthetic,True,Australia,9942,False,False,True,27.71,4.59
Recycled Polyester,95,Natural,False,USA,14027,False,True,True,17.71,100.0
Organic Cotton,4,Azo-free,True,Australia,8106,False,False,True,12.74,83.54
Nylon,2,Unknown,True,UK,7312,True,True,False,24.48,21.07
Recycled Polyester,65,Unknown,True,USA,14446,True,True,True,23.46,72.24
Recycled Polyester,59,Natural,True,Australia,8821,True,False,True,15.13,89.83
Hemp,6,Synthetic,True,USA,13834,False,True,True,21.17,60.24
Hemp,13,Synthetic,False,India,375,False,False,False,4.41,79.51
Cotton,5,Synthetic,True,India,776,False,True,False,10.17,41.92
Cotton,13,Natural,False,USA,13744,False,False,True,17.89,64.12
Hemp,4,Azo-free,False,Vietnam,4521,False,True,False,3.65,100.0
Cotton,4,Synthetic,True,UK,8983,True,True,False,21.06,31.07
Hemp,10,Azo-free,False,Australia,9092,True,True,True,7.48,100.0
Polyester,11,Azo-free,False,India,546,True,False,False,8.12,75.91
Cotton,5,Azo-free,True,Vietnam,3093,True,True,False,8.74,74.69
Hemp,2,Natural,False,UK,7786,False,False,False,8.61,88.76
Hemp,6,Synthetic,False,UK,8449,False,False,True,12.04,78.21
Cotton,5,Natural,True,UK,7487,False,True,True,16.5,62.55
Organic Cotton,8,Synthetic,True,Australia,9094,True,True,False,17.4,65.68
Polyester,2,Azo-free,True,USA,14839,False,False,True,29.15,25.25
Polyester,7,Azo-free,True,Vietnam,4989,True,True,False,17.76,49.49
Recycled Polyester,90,Natural,False,Australia,8664,False,True,False,8.82,100.0
Recycled Polyester,77,Azo-free,True,USA,13191,False,True,False,17.26,82.24
Organic Cotton,15,Natural,False,India,417,True,True,False,1.0,100.0
Organic Cotton,2,Unknown,True,USA,14861,False,True,True,24.08,61.19
Hemp,3,Unknown,False,India,212,True,True,True,0.5,100.0
Organic Cotton,0,Synthetic,True,UK,8507,False,True,True,15.17,64.84
Nylon,5,Azo-free,False,USA,13316,True,True,False,25.54,50.26
Cotton,3,Azo-free,True,UK,8815,False,True,True,17.54,62.62
Nylon,12,Natural,False,Vietnam,3462,False,True,False,12.97,51.31
Cotton,9,Azo-free,True,UK,7683,True,False,True,15.63,73.32
Organic Cotton,13,Azo-free,True,USA,13307,False,False,False,21.08,65.35
Nylon,11,Azo-free,True,India,982,True,True,False,11.64,53.19
Nylon,2,Synthetic,False,Vietnam,3296,True,False,True,15.22,41.31
Polyester,15,Unknown,False,USA,14232,False,True,True,26.06,37.15
Hemp,15,Natural,False,India,694,False,True,True,0.5,100.0
Cotton,11,Unknown,True,India,161,False,False,True,7.44,45.4
Hemp,13,Natural,True,Australia,8114,True,True,True,10.46,100.0
Nylon,11,Synthetic,True,UK,7151,False,True,True,22.74,12.89
Organic Cotton,2,Synthetic,False,Australia,9567,True,False,True,15.51,85.04
Polyester,15,Unknown,False,USA,14600,True,False,True,25.29,41.91
Cotton,5,Natural,True,USA,14705,False,False,False,26.17,33.96
Recycled Polyester,64,Unknown,True,Vietnam,4992,True,False,True,11.64,76.32
Cotton,7,Unknown,True,UK,8239,True,False,False,17.13,35.46
Nylon,5,Synthetic,False,USA,13398,False,True,True,27.14,26.93
Polyester,0,Natural,False,Australia,9109,True,True,True,18.42,73.9
Polyester,6,Natural,True,Australia,8551,True,True,False,18.96,39.52
Polyester,0,Azo-free,False,USA,14024,True,False,False,25.43,53.7
Recycled Polyester,93,Synthetic,False,USA,14836,True,True,True,19.46,90.17
Hemp,1,Azo-free,True,Australia,9397,False,True,True,14.96,93.42
Organic Cotton,4,Natural,False,USA,14608,True,False,False,17.55,92.45
Nylon,1,Unknown,True,Australia,9250,True,True,False,24.16,9.47
Polyester,2,Unknown,True,USA,13642,True,False,True,27.18,17.7
Polyester,2,Synthetic,True,USA,13528,False,False,False,31.77,0.0
Cotton,15,Synthetic,False,Vietnam,3821,False,True,False,10.1,58.72
Polyester,11,Synthetic,False,UK,7921,False,True,True,21.04,37.77
Hemp,0,Natural,True,Vietnam,3769,True,False,True,5.52,100.0
Recycled Polyester,55,Azo-free,False,USA,14315,False,True,True,15.65,100.0
Nylon,13,Natural,False,Vietnam,3132,False,False,False,13.22,50.31
Cotton,8,Unknown,True,UK,7318,False,True,True,15.72,40.94
Hemp,12,Synthetic,False,USA,13969,True,True,True,19.47,95.97
Recycled Polyester,77,Azo-free,False,Australia,8171,True,True,False,8.32,100.0
Recycled Polyester,78,Unknown,True,Vietnam,3376,True,True,False,7.78,81.07
Organic Cotton,6,Azo-free,False,USA,13973,True,False,False,18.44,95.94
Cotton,6,Synthetic,True,Vietnam,4360,False,True,True,15.54,49.0
Nylon,10,Synthetic,False,Vietnam,4066,True,False,True,17.72,44.29
Hemp,3,Synthetic,True,Australia,8860,True,False,True,15.03,73.83
Recycled Polyester,86,Synthetic,False,Vietnam,3033,False,False,True,7.26,91.14
Nylon,13,Unknown,False,Vietnam,4696,False,False,True,19.35,37.14
Polyester,5,Natural,False,USA,13583,False,False,True,26.53,50.68
Cotton,2,Synthetic,False,India,608,True,False,True,6.94,75.01
Organic Cotton,7,Unknown,False,India,300,False,True,False,5.02,93.09
Nylon,12,Synthetic,False,Australia,9039,False,False,False,23.72,17.87
Nylon,7,Synthetic,False,India,115,True,True,False,13.99,44.42
Recycled Polyester,88,Azo-free,False,Australia,9964,False,True,False,10.09,100.0
Cotton,13,Natural,False,Australia,8825,False,True,False,12.62,74.46
Organic Cotton,3,Unknown,False,UK,7325,False,True,True,9.47,88.99
Recycled Polyester,99,Natural,True,UK,8449,True,False,True,12.74,95.43
Nylon,11,Natural,True,Australia,8608,True,True,False,23.78,38.88
Polyester,2,Natural,True,UK,8775,True,True,False,22.88,36.46
Organic Cotton,9,Azo-free,True,India,179,False,False,True,2.91,98.44
Cotton,13,Synthetic,False,India,315,False,False,False,7.52,51.64
Organic Cotton,5,Azo-free,True,Australia,9350,True,True,False,15.74,89.81
Hemp,0,Natural,False,India,297,True,True,True,0.5,100.0
Organic Cotton,0,Azo-free,True,Australia,8170,True,False,False,12.93,87.28
Polyester,9,Unknown,False,USA,14049,False,True,False,25.78,25.6
Recycled Polyester,67,Unknown,True,UK,8624,False,True,True,17.05,70.34
Nylon,13,Azo-free,False,UK,7220,False,False,True,18.44,57.51
Recycled Polyester,54,Unknown,True,India,623,False,False,False,7.54,63.64
Hemp,11,Unknown,True,India,284,False,False,True,4.34,74.5
Recycled Polyester,73,Azo-free,True,Vietnam,3250,True,False,True,6.68,100.0
Hemp,10,Natural,True,USA,13580,True,True,True,17.84,98.79
Recycled Polyester,54,Unknown,False,Vietnam,4665,False,True,True,6.08,93.74
Cotton,8,Unknown,True,India,563,True,False,False,7.58,40.97
Cotton,0,Unknown,False,Australia,9723,False,True,True,15.92,55.58
Nylon,3,Unknown,False,Vietnam,3649,False,False,True,16.91,35.26
Hemp,1,Unknown,False,USA,14010,True,False,True,16.0,81.66
Cotton,4,Synthetic,False,USA,13463,True,True,True,22.03,63.73
Hemp,0,Synthetic,False,India,213,True,False,True,1.41,100.0
Nylon,8,Natural,True,UK,7943,True,True,False,23.44,40.22
Nylon,14,Synthetic,True,UK,7978,False,False,False,27.24,0.0
Cotton,8,Azo-free,True,Vietnam,4143,True,True,True,7.63,85.33
Organic Cotton,0,Natural,False,USA,13384,False,True,False,15.9,88.83
Hemp,10,Azo-free,False,Australia,9736,True,True,True,11.15,100.0
Nylon,6,Unknown,True,India,384,False,True,False,17.59,19.4
Cotton,4,Unknown,True,India,346,True,False,True,6.96,57.04
Hemp,14,Azo-free,False,India,663,True,False,False,0.5,100.0
Nylon,10,Synthetic,False,Vietnam,3757,True,True,False,17.84,38.59
Polyester,6,Unknown,True,UK,7565,False,False,True,23.02,18.32
Cotton,7,Synthetic,True,India,689,False,True,True,9.65,48.12
Hemp,12,Unknown,False,India,325,False,False,True,0.61,95.95
Recycled Polyester,68,Azo-free,True,India,289,False,False,True,1.89,100.0
Organic Cotton,5,Azo-free,False,Australia,9970,True,False,False,11.35,97.82
Polyester,2,Natural,True,UK,7721,False,True,False,22.2,31.54
Cotton,0,Azo-free,True,UK,8030,True,True,True,12.64,80.99
Polyester,14,Unknown,False,UK,7527,False,False,False,19.45,29.79
Polyester,10,Unknown,True,Vietnam,4404,True,True,False,19.11,29.99
Organic Cotton,11,Unknown,True,Australia,9182,False,False,True,17.57,57.37
Nylon,3,Azo-free,False,UK,7358,False,False,False,18.8,43.74
Polyester,9,Natural,True,UK,8065,False,True,False,22.09,33.37
Polyester,9,Synthetic,True,USA,14898,True,False,True,31.3,9.35
Hemp,5,Azo-free,False,Vietnam,3132,False,True,False,1.27,100.0
Hemp,3,Synthetic,False,Vietnam,3010,False,False,True,4.62,84.46
Polyester,4,Synthetic,False,Australia,9501,True,False,True,21.04,33.87
Polyester,7,Unknown,False,USA,14980,True,False,False,28.35,20.66
Nylon,10,Natural,True,Vietnam,3277,False,True,False,16.35,33.06
Recycled Polyester,79,Natural,False,USA,13196,True,False,False,15.68,97.86
Polyester,14,Azo-free,False,USA,13861,False,False,True,25.76,49.27
Nylon,2,Natural,False,Australia,9188,False,True,False,19.68,48.07
Organic Cotton,12,Synthetic,False,UK,7942,True,True,True,10.85,100.0
Cotton,10,Synthetic,False,UK,7986,False,True,True,16.15,61.77
Recycled Polyester,95,Synthetic,True,UK,7295,False,True,True,15.38,74.45
Organic Cotton,9,Azo-free,True,USA,14277,True,True,True,16.96,96.42
Cotton,3,Natural,True,India,585,True,False,False,5.03,60.94
Nylon,15,Natural,True,UK,7533,False,True,False,20.67,24.92
Organic Cotton,7,Natural,True,USA,13983,False,False,True,22.31,72.36
Recycled Polyester,67,Unknown,False,India,575,False,False,True,1.19,94.11
Hemp,12,Synthetic,False,India,760,False,True,False,5.4,88.94
Recycled Polyester,79,Azo-free,True,Australia,8732,True,False,False,12.86,84.45
Organic Cotton,11,Azo-free,False,Australia,8570,False,False,True,12.02,100.0
Nylon,15,Natural,False,Australia,9429,False,False,False,20.14,34.15
Recycled Polyester,60,Natural,True,India,611,False,False,True,6.26,96.17
Recycled Polyester,100,Natural,True,Australia,9491,False,False,True,12.04,85.27
Cotton,2,Unknown,False,UK,8292,True,True,False,13.02,60.46
Organic Cotton,6,Natural,False,USA,13896,False,True,True,17.86,99.7
Hemp,6,Synthetic,True,India,308,True,True,True,4.23,89.82
Hemp,2,Azo-free,True,UK,8016,True,True,False,11.26,94.94
Hemp,4,Synthetic,False,USA,14280,False,True,True,17.92,79.55
Cotton,3,Unknown,True,India,715,False,True,True,9.95,52.43
Polyester,12,Azo-free,True,Australia,9982,False,True,True,23.43,51.75
Hemp,9,Unknown,True,UK,8428,True,False,False,15.16,59.48
Nylon,8,Natural,False,India,242,True,False,True,8.59,68.97
Hemp,1,Azo-free,True,USA,14225,True,False,True,17.72,86.28
Cotton,15,Natural,False,USA,13978,False,True,True,20.95,72.3
Organic Cotton,12,Synthetic,False,India,496,False,True,False,5.04,85.15
Cotton,14,Synthetic,False,Vietnam,3396,False,False,True,9.01,55.63
Cotton,7,Unknown,True,India,994,True,True,True,6.31,64.29
Polyester,1,Azo-free,False,UK,8341,True,False,True,17.5,69.48
Cotton,2,Synthetic,False,UK,7421,False,False,True,15.02,49.3
Polyester,9,Natural,False,Vietnam,4429,True,True,False,14.35,70.21
Hemp,15,Azo-free,True,Australia,9867,True,True,False,14.06,93.31
Polyester,4,Synthetic,True,USA,14331,False,True,True,30.97,4.64
Polyester,12,Azo-free,True,India,385,False,False,True,12.45,52.67
Cotton,7,Natural,False,Australia,9351,False,True,False,12.64,73.0
Cotton,10,Azo-free,True,India,449,False,False,True,7.37,73.86
Recycled Polyester,93,Azo-free,False,USA,14172,False,True,False,16.09,100.0
Organic Cotton,4,Synthetic,False,Vietnam,3175,True,False,False,7.67,76.42
Polyester,11,Azo-free,False,UK,7025,True,False,False,17.14,65.14
Nylon,14,Synthetic,False,India,577,True,False,False,14.02,37.5
Nylon,1,Synthetic,False,UK,8129,False,True,False,21.94,23.67
Polyester,8,Unknown,True,Australia,9290,True,True,True,21.94,34.21
Organic Cotton,14,Azo-free,True,UK,8469,True,True,False,14.34,88.26
Polyester,1,Natural,False,India,179,False,True,True,7.03,73.19
Polyester,13,Synthetic,False,Vietnam,3293,True,False,False,14.1,36.74
Recycled Polyester,73,Unknown,False,UK,7063,True,False,True,9.05,92.51
Hemp,0,Synthetic,True,Vietnam,4046,False,True,False,12.18,57.26
Recycled Polyester,59,Unknown,True,India,329,False,True,True,5.95,82.9
Hemp,14,Azo-free,False,Australia,9712,False,True,False,9.71,100.0
Polyester,7,Unknown,False,India,809,True,False,False,10.41,43.71
Hemp,2,Azo-free,False,UK,7471,False,False,True,8.58,100.0
Organic Cotton,7,Unknown,True,UK,7533,False,False,False,13.8,49.19
Hemp,4,Unknown,True,Australia,9794,False,True,True,14.52,68.74
Hemp,15,Synthetic,True,India,953,False,True,True,8.05,77.89
Hemp,12,Unknown,False,Australia,8823,True,False,True,10.67,99.41
Polyester,3,Synthetic,True,Vietnam,4945,False,False,False,21.81,2.54
Nylon,4,Natural,True,Australia,9834,True,False,False,24.4,25.43
Hemp,8,Synthetic,True,Vietnam,4010,False,True,False,9.71,62.43
Organic Cotton,4,Synthetic,True,USA,14063,False,False,True,23.04,43.36
Polyester,8,Unknown,False,Australia,9813,True,False,False,23.69,34.42
Organic Cotton,8,Natural,True,Australia,9130,True,True,True,15.16,98.3
Organic Cotton,0,Unknown,True,Vietnam,3416,False,False,False,10.68,58.19
Polyester,3,Synthetic,False,USA,14010,False,True,True,29.59,31.9
Cotton,11,Synthetic,True,India,434,True,False,False,9.2,43.9
Recycled Polyester,99,Synthetic,False,India,543,True,False,True,3.65,100.0
Recycled Polyester,52,Synthetic,True,Australia,9200,False,True,True,16.44,58.11
Organic Cotton,15,Azo-free,True,Australia,9300,True,True,True,12.55,100.0
Hemp,6,Natural,True,USA,14408,False,False,True,20.56,76.43
Recycled Polyester,61,Azo-free,True,Vietnam,4368,False,False,False,9.3,81.08
Polyester,3,Natural,True,Vietnam,3859,False,False,True,16.59,37.97
Nylon,10,Synthetic,False,USA,14443,True,False,False,30.64,17.21
Cotton,9,Azo-free,True,USA,13124,False,False,False,21.62,45.2
Nylon,12,Azo-free,True,Vietnam,3994,True,False,True,15.77,52.51
Hemp,5,Natural,True,UK,8250,False,True,True,13.95,88.84
Nylon,2,Azo-free,False,UK,7129,True,True,False,17.84,67.56
Hemp,12,Natural,False,Australia,9865,False,False,False,10.84,94.94
Cotton,1,Synthetic,True,UK,7814,False,True,True,17.38,33.72
Recycled Polyester,99,Natural,True,Vietnam,4535,True,False,False,6.2,95.4
Polyester,2,Synthetic,True,UK,8478,False,True,True,24.98,18.1
Organic Cotton,3,Unknown,True,UK,8759,False,False,False,16.97,42.7
Polyester,14,Natural,True,Vietnam,4985,False,False,False,17.28,27.55
Nylon,8,Unknown,False,UK,8037,True,False,True,22.98,43.82
Polyester,3,Unknown,True,UK,8997,True,False,True,23.09,23.87
Cotton,9,Azo-free,True,India,197,True,True,False,5.54,75.34
Nylon,15,Natural,True,USA,13516,False,False,False,31.11,8.09
Recycled Polyester,86,Unknown,True,Vietnam,4413,True,False,False,9.17,72.1
Polyester,14,Unknown,True,India,535,True,False,True,13.85,35.62
